X,Y,Index_,premisetype
-79.3937073,43.6871338,159773,Commercial
-79.4323502,43.7303848,159783,Commercial
-79.3145142,43.7196884,159784,Commercial
-79.3790741,43.6502838,159788,Commercial
-79.4882813,43.7640915,159797,Commercial
-79.4354095,43.6408424,159142,Commercial
-79.2611313,43.7736168,159143,Commercial
-79.4441757,43.6672173,159146,Commercial
-79.4441757,43.6672173,159147,Commercial
-79.2949295,43.7089615,159150,Commercial
-79.3809586,43.6657257,159160,Commercial
-79.5138016,43.7198334,159164,Commercial
-79.5447006,43.632122,159165,Commercial
-79.4281845,43.6532288,159167,Commercial
-79.3437195,43.7758369,159174,Commercial
-79.2317581,43.7764397,159175,Commercial
-79.2576981,43.8098907,159176,Commercial
-79.3787689,43.6543236,159177,Commercial
-79.4195251,43.6460915,159178,Commercial
-79.1990814,43.8002815,159185,Commercial
-79.3498535,43.6588783,159186,Commercial
-79.3498535,43.6588783,159187,Commercial
-79.3498535,43.6588783,159188,Commercial
-79.2785721,43.7853508,159189,Commercial
-79.2785721,43.7853508,159190,Commercial
-79.3833847,43.662056,159192,Commercial
-79.4711227,43.6717834,159195,Commercial
-79.2238464,43.7601357,169402,Commercial
-79.4528656,43.733387,169703,Commercial
-79.4669266,43.768856,169707,Commercial
-79.1755447,43.8073387,169714,Commercial
-79.6142807,43.7454948,169717,Commercial
-79.2460556,43.8243866,169719,Commercial
-79.4524536,43.6563225,169720,Commercial
-79.4323654,43.6414757,169721,Commercial
-79.2576981,43.8098907,169723,Commercial
-79.4136734,43.6547089,169725,Commercial
-79.5990524,43.7181282,169733,Commercial
-79.5990524,43.7181282,169734,Commercial
-79.5608902,43.7351189,169737,Commercial
-79.5608902,43.7351189,169738,Commercial
-79.4502792,43.695694,169741,Commercial
-79.3236389,43.6833687,169745,Commercial
-79.4256592,43.6619873,169746,Commercial
-79.5051117,43.7075539,169749,Commercial
-79.3484802,43.6782379,169750,Commercial
-79.5172729,43.6142044,169762,Commercial
-79.3792572,43.6524429,169766,Commercial
-79.369194,43.6672707,169769,Commercial
-79.4698715,43.7241135,169774,Commercial
-79.3805237,43.66465,169782,Commercial
-79.3933563,43.7911301,169784,Commercial
-79.3176575,43.6660919,169785,Commercial
-79.4023361,43.6552353,169788,Commercial
-79.3799744,43.6540642,169796,Commercial
-79.4082642,43.674614,169801,Commercial
-79.290062,43.6871414,169002,Commercial
-79.3902893,43.6515007,169203,Commercial
-79.4191132,43.7308731,169305,Commercial
-79.4676971,43.6917191,169603,Commercial
-79.4649506,43.7594757,169306,Commercial
-79.5170746,43.7548561,169104,Commercial
-79.4304199,43.6609459,169006,Commercial
-79.2810669,43.76968,169408,Commercial
-79.4453125,43.6967659,169411,Commercial
-79.4453125,43.6967659,169412,Commercial
-79.38311,43.6613731,169422,Commercial
-79.6030884,43.7341728,169427,Commercial
-79.4542694,43.6559448,169431,Commercial
-79.5089798,43.7223663,169437,Commercial
-79.3005447,43.6884499,169438,Commercial
-79.3841553,43.6639061,169441,Commercial
-79.5662231,43.7373962,169445,Commercial
-79.4065781,43.6466827,169447,Commercial
-79.3919373,43.6828766,169449,Commercial
-79.4585876,43.7526703,169452,Commercial
-79.4554977,43.6648483,169454,Commercial
-79.473381,43.7099991,169455,Commercial
-79.473381,43.7099991,169456,Commercial
-79.5646286,43.7369156,169468,Commercial
-79.5308533,43.7418175,169471,Commercial
-79.380806,43.6498947,169476,Commercial
-79.382637,43.6529732,169477,Commercial
-79.2317581,43.7764397,169482,Commercial
-79.2650528,43.7515259,169486,Commercial
-79.3914566,43.654335,169489,Commercial
-79.2598114,43.7920647,169490,Commercial
-79.3612671,43.6519165,169492,Commercial
-79.3783493,43.6662865,169497,Commercial
-79.2882614,43.7832909,169608,Commercial
-79.3506165,43.6430931,169609,Commercial
-79.5358429,43.6235619,169617,Commercial
-79.2601852,43.7340698,169621,Commercial
-79.2865753,43.6869087,169622,Commercial
-79.2568359,43.7348099,169625,Commercial
-79.4354095,43.6408424,169627,Commercial
-79.3871841,43.6643715,169641,Commercial
-79.3834229,43.6621399,169643,Commercial
-79.3834229,43.6621399,169644,Commercial
-79.4821091,43.6655807,169645,Commercial
-79.5327911,43.7494888,169651,Commercial
-79.2895279,43.806076,169652,Commercial
-79.3910904,43.6463165,169654,Commercial
-79.2882614,43.7832909,169657,Commercial
-79.3797302,43.6473351,169659,Commercial
-79.3845978,43.6649399,169661,Commercial
-79.4655151,43.7309341,169668,Commercial
-79.3974152,43.6485405,169672,Commercial
-79.5703964,43.7194099,169682,Commercial
-79.3833847,43.662056,169687,Commercial
-79.3848572,43.6545486,169690,Commercial
-79.5177917,43.7006035,169692,Commercial
-79.5569611,43.6161079,169695,Commercial
-79.4711227,43.6717834,169696,Commercial
-79.3653107,43.6542625,169909,Commercial
-79.5665817,43.7374573,169910,Commercial
-79.2601852,43.7340698,169502,Commercial
-79.5665817,43.7374573,169911,Commercial
-79.4735565,43.686657,169313,Commercial
-79.2853851,43.6906395,169011,Commercial
-79.5665817,43.7374573,169912,Commercial
-79.2853851,43.6906395,169012,Commercial
-79.233078,43.7581863,169915,Commercial
-79.4136505,43.6646194,169918,Commercial
-79.3436279,43.7074776,169923,Commercial
-79.4000473,43.6579514,169927,Commercial
-79.5605621,43.7674179,169928,Commercial
-79.3114929,43.7546349,169930,Commercial
-79.5138016,43.7198334,169935,Commercial
-79.341774,43.6795692,169939,Commercial
-79.341774,43.6795692,169940,Commercial
-79.3984451,43.6538963,169941,Commercial
-79.3982468,43.6433029,169949,Commercial
-79.3146133,43.7560654,169964,Commercial
-79.3985062,43.6447792,169966,Commercial
-79.5173187,43.7114372,169969,Commercial
-79.4169998,43.6632271,169976,Commercial
-79.3405991,43.6622849,169977,Commercial
-79.5625153,43.6342049,169981,Commercial
-79.5086365,43.7209167,169983,Commercial
-79.3788757,43.6709366,169991,Commercial
-79.2756195,43.6958733,169992,Commercial
-79.3883133,43.6547928,169017,Commercial
-79.6142807,43.7454948,169018,Commercial
-79.4391098,43.6401062,169019,Commercial
-79.379509,43.6424141,169021,Commercial
-79.4021912,43.6426544,169026,Commercial
-79.4021912,43.6426544,169027,Commercial
-79.2882614,43.7832909,169029,Commercial
-79.3484726,43.6884575,169030,Commercial
-79.6183472,43.7381287,169036,Commercial
-79.4612274,43.6739388,169042,Commercial
-79.5540619,43.7129021,169052,Commercial
-79.4010162,43.7671852,169055,Commercial
-79.4112167,43.6651192,169068,Commercial
-79.4112167,43.6651192,169069,Commercial
-79.3858566,43.6608162,169072,Commercial
-79.3858566,43.6608162,169073,Commercial
-79.3858566,43.6608162,169074,Commercial
-79.2883606,43.6912346,169076,Commercial
-79.2509384,43.796402,169086,Commercial
-79.2509384,43.796402,169087,Commercial
-79.4161148,43.6640701,169089,Commercial
-79.3498535,43.6588783,169092,Commercial
-79.540657,43.7714958,169319,Commercial
-79.540657,43.7714958,169320,Commercial
-79.3425064,43.6605301,169322,Commercial
-79.3892441,43.6452789,169332,Commercial
-79.4427338,43.6583405,169113,Commercial
-79.2576981,43.8098907,169365,Commercial
-79.4424133,43.7054863,169366,Commercial
-79.2461624,43.7370987,169379,Commercial
-79.5162048,43.700161,169385,Commercial
-79.5928497,43.6808167,169386,Commercial
-79.380928,43.6563301,169390,Commercial
-79.3140869,43.6854057,169393,Commercial
-79.4882813,43.7640915,169399,Commercial
-79.4882813,43.7640915,169400,Commercial
-79.3914032,43.65839,169218,Commercial
-79.3848572,43.6545486,169117,Commercial
-79.3225403,43.8161469,169818,Commercial
-79.3892441,43.6452789,169819,Commercial
-79.5136871,43.7412415,169820,Commercial
-79.4188614,43.644207,169225,Commercial
-79.4780655,43.7086601,169228,Commercial
-79.3892441,43.6452789,169230,Commercial
-79.2882614,43.7832909,169236,Commercial
-79.492775,43.6693954,169238,Commercial
-79.2510223,43.8334541,169239,Commercial
-79.4037781,43.6481323,169240,Commercial
-79.4669266,43.768856,169243,Commercial
-79.2955627,43.8045349,169248,Commercial
-79.4552002,43.7161598,169249,Commercial
-79.5897064,43.7429199,169255,Commercial
-79.4676971,43.6917191,169265,Commercial
-79.4671021,43.67136,169267,Commercial
-79.2601852,43.7340698,169271,Commercial
-79.5580597,43.7600021,169276,Commercial
-79.3247681,43.6831207,169285,Commercial
-79.3980026,43.6394043,169296,Commercial
-79.1868668,43.7706146,169826,Commercial
-79.3853378,43.6666985,169837,Commercial
-79.2576981,43.8098907,169842,Commercial
-79.4038696,43.6666603,169847,Commercial
-79.515686,43.7491493,169848,Commercial
-79.4000397,43.7145691,169849,Commercial
-79.4441757,43.6672173,169862,Commercial
-79.3771439,43.6565018,169863,Commercial
-79.3770447,43.6601791,169875,Commercial
-79.5177307,43.7572365,169880,Commercial
-79.5580597,43.7600021,169883,Commercial
-79.6089554,43.7013435,169885,Commercial
-79.1906128,43.7649841,169888,Commercial
-79.1906128,43.7649841,169889,Commercial
-79.1906128,43.7649841,169890,Commercial
-79.4336853,43.6497726,169892,Commercial
-79.3961639,43.653347,169893,Commercial
-79.2221069,43.7424889,169123,Commercial
-79.382637,43.6529732,169124,Commercial
-79.382637,43.6529732,169125,Commercial
-79.2437439,43.7376328,169129,Commercial
-79.3697128,43.6617813,169134,Commercial
-79.4147568,43.7765884,169135,Commercial
-79.2659149,43.7274132,169136,Commercial
-79.5926132,43.7165337,169143,Commercial
-79.3712692,43.770359,169147,Commercial
-79.5112762,43.7318192,169149,Commercial
-79.4068375,43.6542892,169150,Commercial
-79.4438248,43.639183,169151,Commercial
-79.3236389,43.6833687,169152,Commercial
-79.3842087,43.6708069,169153,Commercial
-79.4556808,43.7182617,169159,Commercial
-79.4743729,43.6765289,169160,Commercial
-79.3898468,43.6705627,169174,Commercial
-79.3247681,43.6831207,169179,Commercial
-79.4005966,43.6478882,169189,Commercial
-79.3405991,43.6622849,169190,Commercial
-79.404007,43.6471901,169196,Commercial
-79.404007,43.6471901,169197,Commercial
-79.5892334,43.7410965,169510,Commercial
-79.2964478,43.709919,169514,Commercial
-79.2576981,43.8098907,169517,Commercial
-79.4048233,43.6624947,169518,Commercial
-79.3586502,43.6775246,169528,Commercial
-79.2912674,43.7461014,169540,Commercial
-79.5052719,43.6007652,169553,Commercial
-79.5052719,43.6007652,169554,Commercial
-79.4456024,43.6999397,169556,Commercial
-79.4856796,43.6685028,169562,Commercial
-79.4839706,43.670002,169565,Commercial
-79.3905258,43.6721382,169581,Commercial
-79.3837662,43.6557198,169585,Commercial
-79.3892441,43.6452789,169590,Commercial
-79.3437195,43.7758369,163501,Commercial
-79.3902893,43.6478577,163301,Commercial
-79.5812302,43.6509666,163213,Commercial
-79.2238464,43.7601357,163219,Commercial
-79.5892334,43.7410965,163223,Commercial
-79.3506165,43.6430931,163225,Commercial
-79.3001556,43.6839523,163229,Commercial
-79.4937363,43.682003,163231,Commercial
-79.3034668,43.7266884,163234,Commercial
-79.42836,43.7312622,163236,Commercial
-79.5902252,43.7559433,163237,Commercial
-79.2438431,43.7801552,163240,Commercial
-79.3729858,43.6530495,163246,Commercial
-79.4137115,43.7013893,163251,Commercial
-79.5352249,43.6414566,163253,Commercial
-79.5501785,43.6485214,163254,Commercial
-79.4894943,43.7574501,163276,Commercial
-79.419548,43.68293,163282,Commercial
-79.5254669,43.6523857,163286,Commercial
-79.4772339,43.6509132,163294,Commercial
-79.3815842,43.6579094,163295,Commercial
-79.4312592,43.7257957,163298,Commercial
-79.3858566,43.6608162,163403,Commercial
-79.3437195,43.7758369,163502,Commercial
-79.4370346,43.6552162,163703,Commercial
-79.5894241,43.7320251,163303,Commercial
-79.3125839,43.6693344,163003,Commercial
-79.3892441,43.6452789,163904,Commercial
-79.3128357,43.7053986,163404,Commercial
-79.4370346,43.6552162,163704,Commercial
-79.221283,43.7446175,163004,Commercial
-79.2209244,43.8055801,163017,Commercial
-79.4078751,43.7489319,163022,Commercial
-79.603096,43.651577,163024,Commercial
-79.3871536,43.6711235,163033,Commercial
-79.4200821,43.7980042,163040,Commercial
-79.2608795,43.817173,163044,Commercial
-79.3980484,43.6529465,163047,Commercial
-79.4763031,43.6511383,163058,Commercial
-79.3874435,43.664978,163064,Commercial
-79.2250748,43.733242,163066,Commercial
-79.6090698,43.753685,163067,Commercial
-79.2857361,43.7232933,163069,Commercial
-79.4992981,43.6183815,163071,Commercial
-79.4812088,43.6229706,163075,Commercial
-79.3950424,43.6454735,163082,Commercial
-79.3858566,43.6608162,163084,Commercial
-79.3484802,43.6782379,163096,Commercial
-79.3983688,43.7067337,163099,Commercial
-79.2384949,43.8103981,163804,Commercial
-79.4266129,43.6705971,163705,Commercial
-79.380928,43.6563301,163305,Commercial
-79.3901978,43.7084122,163505,Commercial
-79.146225,43.7989273,163107,Commercial
-79.3901978,43.67136,163307,Commercial
-79.3498764,43.7050095,163408,Commercial
-79.4046478,43.6488342,163811,Commercial
-79.2585373,43.8118324,163812,Commercial
-79.4676285,43.7157326,163820,Commercial
-79.4511414,43.6979179,163833,Commercial
-79.3751602,43.6533089,163838,Commercial
-79.4253387,43.6373482,163850,Commercial
-79.4253387,43.6373482,163851,Commercial
-79.4150772,43.6449738,163854,Commercial
-79.3972397,43.6509018,163856,Commercial
-79.5340576,43.6192932,163862,Commercial
-79.5547104,43.6328049,163869,Commercial
-79.2683105,43.7875824,163872,Commercial
-79.2624893,43.7888451,163892,Commercial
-79.3252716,43.6625175,163894,Commercial
-79.3892441,43.6452789,163895,Commercial
-79.2415695,43.7381325,163507,Commercial
-79.4109573,43.7040863,163508,Commercial
-79.400444,43.7163773,163409,Commercial
-79.3114929,43.7546349,163410,Commercial
-79.3821182,43.6590996,163111,Commercial
-79.3074036,43.7426453,163411,Commercial
-79.2520523,43.7358513,163412,Commercial
-79.4600143,43.6741982,163415,Commercial
-79.3969421,43.6755562,163417,Commercial
-79.4345169,43.6410294,163427,Commercial
-79.1888199,43.7685089,163428,Commercial
-79.5529861,43.751442,163439,Commercial
-79.2891464,43.8061676,163456,Commercial
-79.468956,43.7546921,163458,Commercial
-79.3141251,43.7244987,163906,Commercial
-79.3436279,43.7074776,163465,Commercial
-79.2947006,43.7625885,163474,Commercial
-79.6324615,43.7477646,163480,Commercial
-79.3904343,43.6791496,163482,Commercial
-79.2810745,43.7658043,163487,Commercial
-79.2810745,43.7658043,163488,Commercial
-79.2810745,43.7658043,163489,Commercial
-79.2810745,43.7658043,163490,Commercial
-79.2810745,43.7658043,163491,Commercial
-79.2810745,43.7658043,163492,Commercial
-79.1988373,43.797287,163493,Commercial
-79.3258591,43.6887817,163494,Commercial
-79.3448944,43.7361908,163499,Commercial
-79.5008926,43.6913033,163711,Commercial
-79.2611313,43.7736168,163113,Commercial
-79.5008926,43.6913033,163712,Commercial
-79.2883606,43.6912346,163114,Commercial
-79.5177307,43.7572365,163514,Commercial
-79.4403915,43.6588593,163909,Commercial
-79.2253265,43.7598267,163116,Commercial
-79.5990524,43.7181282,163117,Commercial
-79.3813324,43.6511726,163118,Commercial
-79.2681274,43.7070007,163128,Commercial
-79.4195404,43.6495743,163132,Commercial
-79.2967606,43.7106972,163135,Commercial
-79.5325165,43.6909599,163140,Commercial
-79.5325165,43.6909599,163141,Commercial
-79.4336472,43.680027,163142,Commercial
-79.4210129,43.639473,163144,Commercial
-79.4635239,43.6984444,163150,Commercial
-79.4126129,43.6554642,163151,Commercial
-79.3491669,43.690403,163161,Commercial
-79.3837891,43.6630249,163162,Commercial
-79.4119949,43.7656593,163174,Commercial
-79.233078,43.7581863,163176,Commercial
-79.3049927,43.6874847,163179,Commercial
-79.3771591,43.7110405,163181,Commercial
-79.5069656,43.7144966,163185,Commercial
-79.5069656,43.7144966,163186,Commercial
-79.3707886,43.6478386,163188,Commercial
-79.4031067,43.6448898,163192,Commercial
-79.2631836,43.8232155,163194,Commercial
-79.4910507,43.763504,163516,Commercial
-79.198967,43.8000183,163717,Commercial
-79.4002838,43.7063522,163331,Commercial
-79.5523148,43.7499466,163333,Commercial
-79.4937668,43.7330399,163337,Commercial
-79.1729584,43.7818871,163343,Commercial
-79.3858566,43.6679993,163910,Commercial
-79.4159317,43.7230148,163351,Commercial
-79.3827209,43.6459846,163357,Commercial
-79.4257202,43.6817131,163358,Commercial
-79.3995895,43.6567497,163359,Commercial
-79.288765,43.67239,163363,Commercial
-79.380928,43.6563301,163365,Commercial
-79.2556305,43.7227173,163368,Commercial
-79.3678894,43.6503944,163374,Commercial
-79.2564774,43.7853851,163380,Commercial
-79.4000473,43.6579514,163391,Commercial
-79.2914658,43.7269974,163393,Commercial
-79.4750595,43.6901665,163397,Commercial
-79.4750595,43.6901665,163398,Commercial
-79.4430084,43.7738609,163623,Commercial
-79.452713,43.6572876,163521,Commercial
-79.4462204,43.677269,163721,Commercial
-79.4228363,43.6378632,163624,Commercial
-79.3401794,43.6798782,163633,Commercial
-79.2810745,43.7658043,163638,Commercial
-79.2155685,43.7439499,163641,Commercial
-79.3768387,43.6411552,163644,Commercial
-79.297287,43.7022209,163645,Commercial
-79.377243,43.6506691,163650,Commercial
-79.3778992,43.6652184,163651,Commercial
-79.3806763,43.655777,163652,Commercial
-79.3533478,43.6580925,163653,Commercial
-79.521019,43.7181664,163656,Commercial
-79.3005447,43.6884499,163660,Commercial
-79.4183578,43.7911758,163662,Commercial
-79.2889099,43.8031311,163668,Commercial
-79.2889099,43.8031311,163669,Commercial
-79.4077225,43.6564827,163677,Commercial
-79.4901657,43.6964302,163911,Commercial
-79.2240601,43.7556801,163682,Commercial
-79.42556,43.7009964,163683,Commercial
-79.4027023,43.6439285,163684,Commercial
-79.4203415,43.6718559,163685,Commercial
-79.2819366,43.7142334,163686,Commercial
-79.3771439,43.6565018,163691,Commercial
-79.58815,43.6989975,163692,Commercial
-79.3916702,43.6797371,163699,Commercial
-79.2736511,43.6943665,163524,Commercial
-79.3954315,43.6719017,163526,Commercial
-79.3815842,43.6579094,163527,Commercial
-79.4052048,43.6469688,163729,Commercial
-79.433197,43.7340889,163532,Commercial
-79.5249939,43.5964203,163543,Commercial
-79.4873352,43.7604256,163544,Commercial
-79.3801956,43.6399651,163553,Commercial
-79.380928,43.6563301,163554,Commercial
-79.380928,43.6563301,163555,Commercial
-79.3834229,43.6621399,163561,Commercial
-79.1959915,43.7912369,163567,Commercial
-79.3809586,43.6657257,163569,Commercial
-79.4298172,43.7192612,163575,Commercial
-79.5892334,43.7410965,163576,Commercial
-79.3788223,43.6489639,163577,Commercial
-79.1877823,43.7727051,163578,Commercial
-79.3697128,43.6617813,163580,Commercial
-79.4844818,43.649334,163584,Commercial
-79.4256592,43.6619873,163588,Commercial
-79.4256592,43.6619873,163589,Commercial
-79.2611313,43.7736168,163596,Commercial
-79.4310532,43.6427002,163599,Commercial
-79.2531891,43.7355843,163743,Commercial
-79.5437546,43.5983849,163751,Commercial
-79.3941422,43.6880836,163757,Commercial
-79.4144669,43.6400108,163761,Commercial
-79.3813324,43.6511726,163767,Commercial
-79.3664627,43.6526299,163769,Commercial
-79.6220245,43.7468796,163772,Commercial
-79.2473831,43.7351761,163780,Commercial
-79.3972397,43.6509018,163793,Commercial
-79.5265961,43.7169304,163798,Commercial
-79.5614548,43.617733,163916,Commercial
-79.5308533,43.7418175,163917,Commercial
-79.3827209,43.6459846,163921,Commercial
-79.4256592,43.6619873,163923,Commercial
-79.4256592,43.6619873,163924,Commercial
-79.4109344,43.7615128,163925,Commercial
-79.4109344,43.7615128,163926,Commercial
-79.3313293,43.7946396,163936,Commercial
-79.3963776,43.6487656,163937,Commercial
-79.3870697,43.668541,163938,Commercial
-79.377243,43.6506691,163957,Commercial
-79.3314667,43.7712059,163959,Commercial
-79.4489822,43.669693,163964,Commercial
-79.2276001,43.8162689,163965,Commercial
-79.2276001,43.8162689,163966,Commercial
-79.4060211,43.6523132,163968,Commercial
-79.3211899,43.6838684,163970,Commercial
-79.2387543,43.7938728,163974,Commercial
-79.5586472,43.694252,163983,Commercial
-79.2679596,43.8327065,163987,Commercial
-79.2679596,43.8327065,163988,Commercial
-79.2417603,43.7743378,163990,Commercial
-79.4228363,43.6378632,163999,Commercial
-79.5884018,43.7026253,166401,Commercial
-79.445549,43.7839355,166601,Commercial
-79.3833847,43.662056,166408,Commercial
-79.3941422,43.6880836,166409,Commercial
-79.4524231,43.6655006,166411,Commercial
-79.5086365,43.7209167,166301,Commercial
-79.202301,43.7990036,166430,Commercial
-79.5142365,43.6467247,166432,Commercial
-79.2810745,43.7658043,166459,Commercial
-79.4744492,43.7768097,166460,Commercial
-79.4370346,43.6552162,166463,Commercial
-79.4273148,43.6429367,166469,Commercial
-79.3232956,43.7716217,166472,Commercial
-79.344841,43.6789551,166477,Commercial
-79.376503,43.6457863,166482,Commercial
-79.2683029,43.6895065,166485,Commercial
-79.5567093,43.6369324,166488,Commercial
-79.523819,43.6455116,166491,Commercial
-79.3811111,43.6420593,166901,Commercial
-79.4800186,43.6600609,166006,Commercial
-79.4744492,43.7768097,166007,Commercial
-79.5086365,43.7209167,166302,Commercial
-79.3148499,43.6667404,166904,Commercial
-79.4489746,43.7174988,166204,Commercial
-79.397644,43.6449547,166906,Commercial
-79.4586411,43.7309265,166605,Commercial
-79.3833847,43.662056,166607,Commercial
-79.4547501,43.7140884,166614,Commercial
-79.3799744,43.6540642,166623,Commercial
-79.4114075,43.6557159,166627,Commercial
-79.4589157,43.7320938,166640,Commercial
-79.3793716,43.6618767,166641,Commercial
-79.3813324,43.6511726,166645,Commercial
-79.3795776,43.656292,166651,Commercial
-79.5117493,43.6482544,166657,Commercial
-79.4305344,43.7225609,166664,Commercial
-79.3710327,43.6582947,166668,Commercial
-79.4082642,43.674614,166672,Commercial
-79.4370346,43.6552162,166675,Commercial
-79.3695221,43.7964935,166677,Commercial
-79.5868225,43.6879501,166681,Commercial
-79.2882538,43.7558556,166688,Commercial
-79.3029785,43.6879196,166689,Commercial
-79.3029785,43.6879196,166690,Commercial
-79.3813324,43.6511726,166692,Commercial
-79.1868668,43.7706146,166693,Commercial
-79.3813324,43.6511726,166694,Commercial
-79.3813324,43.6511726,166695,Commercial
-79.4420319,43.735714,166696,Commercial
-79.3897705,43.6466064,166907,Commercial
-79.380928,43.6563301,166703,Commercial
-79.4489746,43.7174988,166205,Commercial
-79.4323654,43.6414757,166011,Commercial
-79.5459671,43.7676811,166305,Commercial
-79.4489746,43.7174988,166206,Commercial
-79.3815842,43.6579094,166013,Commercial
-79.2838669,43.7731895,166910,Commercial
-79.3815842,43.6579094,166014,Commercial
-79.5490723,43.7506523,166707,Commercial
-79.5490723,43.7506523,166708,Commercial
-79.2650528,43.7515259,166715,Commercial
-79.1868668,43.7706146,166717,Commercial
-79.1868668,43.7706146,166718,Commercial
-79.1868668,43.7706146,166719,Commercial
-79.3935242,43.6672668,166720,Commercial
-79.5746613,43.7281418,166725,Commercial
-79.233078,43.7581863,166732,Commercial
-79.3837662,43.6557198,166743,Commercial
-79.3946381,43.6699333,166747,Commercial
-79.2598114,43.7920647,166754,Commercial
-79.1868668,43.7706146,166759,Commercial
-79.4136505,43.6646194,166760,Commercial
-79.3989258,43.6551399,166761,Commercial
-79.4259949,43.6427689,166768,Commercial
-79.4910507,43.763504,166772,Commercial
-79.2696228,43.7981148,166773,Commercial
-79.3759003,43.6604424,166788,Commercial
-79.5927734,43.7113647,166307,Commercial
-79.2787933,43.7701836,166912,Commercial
-79.4427338,43.6583405,166310,Commercial
-79.4800186,43.6600609,166311,Commercial
-79.4359741,43.6407204,166312,Commercial
-79.5703964,43.7194099,166809,Commercial
-79.3713837,43.6430626,166314,Commercial
-79.5153656,43.7576141,166810,Commercial
-79.3834229,43.6450844,166213,Commercial
-79.380928,43.6563301,166217,Commercial
-79.4481506,43.6768417,166218,Commercial
-79.4820404,43.7463875,166220,Commercial
-79.4820404,43.7463875,166221,Commercial
-79.2251663,43.7417946,166228,Commercial
-79.3862915,43.6500893,166231,Commercial
-79.1888199,43.7685089,166237,Commercial
-79.2976532,43.7447166,166239,Commercial
-79.3193359,43.7969971,166251,Commercial
-79.3193359,43.7969971,166252,Commercial
-79.3990631,43.6807671,166256,Commercial
-79.4691238,43.7779465,166273,Commercial
-79.5055695,43.7092476,166274,Commercial
-79.5586472,43.694252,166276,Commercial
-79.3963776,43.6487656,166278,Commercial
-79.473381,43.7742805,166283,Commercial
-79.3884048,43.6475716,166289,Commercial
-79.5315094,43.7140923,166294,Commercial
-79.2758408,43.7599525,166297,Commercial
-79.5086365,43.7209167,166300,Commercial
-79.3799744,43.6540642,166315,Commercial
-79.3799744,43.6540642,166316,Commercial
-79.3437195,43.7758369,166317,Commercial
-79.1751404,43.7767067,166318,Commercial
-79.4303589,43.6701889,166322,Commercial
-79.4336853,43.6497726,166811,Commercial
-79.3980484,43.6529465,166919,Commercial
-79.4892197,43.7563591,166020,Commercial
-79.3802795,43.6486511,166817,Commercial
-79.4266129,43.6705971,166825,Commercial
-79.3853378,43.6666985,166829,Commercial
-79.4816818,43.6858673,166830,Commercial
-79.5537491,43.6194763,166831,Commercial
-79.5657425,43.7381592,166834,Commercial
-79.4246445,43.6622009,166835,Commercial
-79.5,43.7610664,166836,Commercial
-79.4430084,43.7738609,166837,Commercial
-79.4315186,43.7269402,166840,Commercial
-79.3874435,43.664978,166841,Commercial
-79.3404007,43.6681747,166842,Commercial
-79.4369965,43.6688461,166845,Commercial
-79.2683105,43.7875824,166850,Commercial
-79.3313293,43.7946396,166854,Commercial
-79.2848358,43.7475204,166856,Commercial
-79.4109573,43.7040863,166858,Commercial
-79.4552002,43.7161598,166862,Commercial
-79.3799744,43.6540642,166863,Commercial
-79.3741989,43.7697182,166872,Commercial
-79.3550644,43.7443581,166875,Commercial
-79.3865509,43.6673126,166887,Commercial
-79.5089798,43.7223663,166888,Commercial
-79.5089798,43.7223663,166889,Commercial
-79.2417603,43.7743378,166892,Commercial
-79.5421295,43.7508507,166900,Commercial
-79.2736511,43.6943665,166022,Commercial
-79.4350128,43.7754517,166329,Commercial
-79.4256592,43.6619873,166923,Commercial
-79.4256592,43.6619873,166924,Commercial
-79.4403915,43.6588593,166333,Commercial
-79.3921585,43.6496811,166334,Commercial
-79.543808,43.6118317,166340,Commercial
-79.3974762,43.7069244,166350,Commercial
-79.3785324,43.6598587,166352,Commercial
-79.5077744,43.7097473,166359,Commercial
-79.2969284,43.7022591,166360,Commercial
-79.2969284,43.7022591,166361,Commercial
-79.3506165,43.6430931,166362,Commercial
-79.4402542,43.6978493,166366,Commercial
-79.5423813,43.7520943,166367,Commercial
-79.3874435,43.664978,166382,Commercial
-79.4506607,43.6504517,166385,Commercial
-79.2963104,43.6792984,166386,Commercial
-79.3404007,43.6681747,166393,Commercial
-79.2384949,43.8103981,166394,Commercial
-79.4143829,43.7751579,166398,Commercial
-79.5242844,43.7559319,166039,Commercial
-79.1850357,43.7726097,166044,Commercial
-79.2659454,43.7422104,166047,Commercial
-79.3314667,43.7712059,166048,Commercial
-79.3686371,43.6521492,166049,Commercial
-79.5274582,43.6972809,166050,Commercial
-79.391655,43.6511993,166055,Commercial
-79.2352524,43.7395325,166059,Commercial
-79.4036789,43.6549606,166060,Commercial
-79.414856,43.664341,166062,Commercial
-79.2883606,43.6912346,166063,Commercial
-79.4669266,43.768856,166065,Commercial
-79.2639389,43.7772293,166066,Commercial
-79.3884048,43.6475716,166068,Commercial
-79.3884048,43.6475716,166069,Commercial
-79.4899826,43.7593269,166070,Commercial
-79.4155045,43.7605171,166075,Commercial
-79.2975159,43.7256546,166079,Commercial
-79.4027023,43.6439285,166085,Commercial
-79.42556,43.7009964,166090,Commercial
-79.3686295,43.6658783,166098,Commercial
-79.3686295,43.6658783,166099,Commercial
-79.3686295,43.6658783,166100,Commercial
-79.3912811,43.6711349,166936,Commercial
-79.2998276,43.6700745,166938,Commercial
